Time(s),Force(N),RF3/RF3/Dail/174225
0,0
4.3264e-06,0.00130698
8.71281e-06,0.00333645
1.30992e-05,0.00621912
1.74856e-05,0.0101393
2.1872e-05,0.0151203
2.62584e-05,0.0210376
3.06448e-05,0.0275885
3.50312e-05,0.0346255
3.94176e-05,0.0418622
4.3804e-05,0.0488946
4.81905e-05,0.0553799
5.25769e-05,0.0609857
5.69633e-05,0.0656488
6.13497e-05,0.0691505
6.57361e-05,0.0716514
7.01225e-05,0.0734818
7.45089e-05,0.074991
7.88953e-05,0.0763732
8.32817e-05,0.0780149
8.76681e-05,0.080389
9.20545e-05,0.0844212
9.64409e-05,0.0908025
0.000100827,0.0984908
0.000105214,0.108023
0.0001096,0.118583
0.000113986,0.129673
0.000118373,0.14066
0.000122759,0.150865
0.000127146,0.160354
0.000131532,0.169011
0.000135918,0.176704
0.000140305,0.183299
0.000144691,0.189794
0.000149078,0.196621
0.000153464,0.202363
0.00015785,0.210767
0.000162237,0.22011
0.000166623,0.231947
0.00017101,0.24508
0.000175396,0.259775
0.000179782,0.275377
0.000184169,0.291483
0.000188555,0.30844
0.000192942,0.32395
0.000197328,0.339487
0.000201714,0.353889
0.000206101,0.366983
0.000210487,0.381199
0.000214874,0.396984
0.00021926,0.411082
0.000223646,0.428478
0.000228033,0.445474
0.000232419,0.464667
0.000236805,0.486157
0.000241192,0.506202
0.000245578,0.527169
0.000249964,0.551881
0.000254351,0.576935
0.000258737,0.602214
0.000263123,0.636206
0.000267509,0.665553
0.000271896,0.69463
0.000276282,0.727341
0.000280668,0.757386
0.000285054,0.785781
0.000289441,0.811255
0.000293827,0.839875
0.000298213,0.865951
0.0003026,0.89319
0.000306986,0.918903
0.000311371,0.948546
0.000315758,0.977419
0.000320144,1.00485
0.000324531,1.03772
0.000328917,1.07167
0.000333303,1.1026
0.000337688,1.13855
0.000342074,1.18069
0.000346461,1.2179
0.000350847,1.25747
0.000355233,1.29609
0.000359619,1.33347
0.000364006,1.37103
0.000368392,1.41039
0.000372778,1.45031
0.000377165,1.49105
0.00038155,1.53226
0.000385936,1.57482
0.000390322,1.62364
0.000394709,1.66987
0.000399095,1.71538
0.000403481,1.76414
0.000407866,1.8114
0.000412252,1.86154
0.000416638,1.91123
0.000421024,1.9626
0.000425411,2.01173
0.000429797,2.06542
0.000434181,2.11709
0.000438566,2.16588
0.000442953,2.21453
0.000447339,2.26088
0.000451726,2.31009
0.000456111,2.36442
0.000460497,2.41772
0.000464882,2.47447
0.000469268,2.53501
0.000473655,2.59436
0.000478041,2.65781
0.000482427,2.72897
0.000486813,2.7997
0.000491198,2.87016
0.000495585,2.93817
0.000499971,3.01093
0.000504356,3.07716
0.000508739,3.1433
0.000513123,3.20972
0.000517509,3.27889
0.000521896,3.34342
0.000526282,3.40679
0.000530666,3.50712
0.000535049,3.61356
0.000539433,3.72641
0.000543818,3.86407
0.000548205,4.02217
0.00055259,4.18244
0.000556973,4.33252
0.00056136,4.48595
0.000565746,4.64073
0.000570132,4.77996
0.000574517,4.92706
0.000578901,5.05688
0.000583284,5.18272
0.00058767,5.26981
0.000592056,5.36682
0.000596443,5.43805
0.000600827,5.50961
0.000605212,5.61205
0.000609597,5.74018
0.000613982,5.89455
0.000618369,6.06367
0.000622755,6.22626
0.000627139,6.43406
0.000631522,6.63176
0.000635906,6.81543
0.000640293,6.98515
0.000644679,7.1625
0.000649066,7.31948
0.00065345,7.45441
0.000657831,7.58891
0.000662217,7.68722
0.000666602,7.76883
0.000670985,7.86313
0.000675372,7.96487
0.000679758,8.07585
0.000684144,8.18823
0.000688531,8.35121
0.000692917,8.55403
0.000697298,8.78304
0.00070168,8.99927
0.000706061,9.22623
0.000710444,9.41109
0.000714826,9.56682
0.000719208,9.74745
0.000723591,9.89786
0.000727973,10.0153
0.000732353,10.102
0.000736736,10.2123
0.000741118,10.2869
0.000745501,10.3747
0.000749883,10.4376
0.000754264,10.5606
0.000758646,10.6996
0.000763028,10.6873
0.000767411,10.6454
0.000771793,10.6884
0.000776175,10.8526
0.000780558,10.9048
0.000784941,10.891
0.000789324,11.0769
0.000793706,11.3483
0.00079809,11.6213
0.000802473,11.8865
0.000806856,12.1776
0.00081124,12.4268
0.000815623,12.7403
0.000820007,13.1942
0.000824391,13.5319
0.000828775,13.7154
0.00083316,13.8644
0.000837544,14.0485
0.000841929,14.1821
0.000846314,14.1667
0.000850699,14.1683
0.000855085,13.522
0.00085947,13.4229
0.000863856,13.0698
0.000868241,10.7686
0.000872627,9.89392
0.000877011,9.52508
0.000881392,8.20811
0.00088577,8.9652
0.000890148,7.64134
0.000894529,9.66238
0.000898911,10.4392
0.000903289,11.3244
0.000907667,11.3437
0.000912049,12.8064
0.000916431,14.1418
0.000920816,15.0804
0.000925201,16.3182
0.000929584,17.3422
0.000933969,15.28
0.000938351,15.1364
0.000942734,12.5919
0.00094712,12.2414
0.000951504,10.2086
0.00095589,10.3365
0.000960274,8.92359
0.000964659,8.97972
0.000969044,9.30499
0.000973428,9.56069
0.000977813,10.9124
0.000982197,11.5323
0.000986582,13.3941
0.000990968,14.5792
0.000995353,16.3413
0.000999738,17.1621
0.00100412,16.8111
0.0010085,18.374
0.00101289,17.7693
0.00101727,16.9537
0.00102165,16.7375
0.00102603,13.7782
0.00103042,12.974
0.0010348,11.5886
0.00103918,11.1455
0.00104356,11.6132
0.00104794,12.8769
0.00105233,10.0968
0.00105671,4.11528
0.00106108,4.93936
0.00106543,0.800041
0.00106977,1.23077
0.00107412,1.41792
0.0010785,0.443734
0.00108287,4.03907
0.00108723,0.792887
0.0010916,7.29977
0.00109596,4.41832
0.00110033,9.96261
0.00110471,12.771
0.00110908,14.7641
0.00111345,21.9838
0.00111781,14.2375
0.00112218,12.4537
0.00112655,10.6952
0.00113092,8.6911
0.00113529,4.24001
0.00113966,4.01635
0.00114403,2.75102
0.00114839,0.487827
0.00115276,0.132828
0.00115712,1.84536
0.00116149,2.8587
0.00116587,0.815853
0.00117024,3.14237
0.00117461,6.29258
0.00117898,5.60414
0.00118335,9.6156
0.00118773,7.4151
0.0011921,12.4341
0.00119647,10.7319
0.00120083,11.6687
0.00120521,7.13394
0.00120958,5.90841
0.00121395,4.02101
0.00121832,6.36828
0.00122269,1.41879
0.00122706,0.199277
0.00123143,0.43589
0.00123579,5.27806
0.00124015,1.80811
0.00124451,8.28148
0.00124886,8.97814
0.00125323,10.2747
0.00125758,11.1559
0.00126193,9.83813
0.00126629,10.0724
0.00127064,7.82609
0.00127501,11.9138
0.00127938,8.38675
0.00128374,8.32193
0.0012881,5.1061
0.00129246,3.27684
0.00129683,5.53245
0.00130119,6.74806
0.00130555,11.254
0.00130991,11.2843
0.00131427,13.5114
0.00131864,16.6996
0.001323,17.8834
0.00132736,20.6651
0.00133171,24.8463
0.00133606,25.0225
0.00134043,22.2217
0.0013448,19.5148
0.00134916,19.7729
0.00135351,18.5007
0.00135787,17.9078
0.00136224,16.2296
0.0013666,16.0906
0.00137096,15.7492
0.00137532,13.8658
0.00137968,15.529
0.00138405,19.9192
0.00138842,18.4377
0.00139267,20.8168
0.00139682,23.2856
0.00140095,24.3354
0.00140509,25.3336
0.00140922,28.7438
0.00141335,29.3631
0.00141749,31.2994
0.00142161,35.4471
0.00142574,33.6358
0.00142987,35.285
0.00143399,35.5079
0.00143811,33.8953
0.00144223,32.4556
0.00144635,33.2801
0.00145047,34.4089
0.00145459,34.651
0.00145871,36.7731
0.00146283,38.7456
0.00146695,34.9856
0.00147107,38.7311
0.00147519,36.8226
0.00147931,37.8332
0.00148343,39.3737
0.00148755,44.6551
0.00149167,45.1436
0.00149579,47.2723
0.00149991,49.7155
0.00150403,49.775
0.00150815,49.9009
0.00151227,52.5655
0.00151639,52.5205
0.00152051,52.5082
0.00152463,49.707
0.00152875,51.2931
0.00153285,49.6791
0.00153697,54.2995
0.00154109,56.6854
0.00154517,58.4127
0.00154929,61.1423
0.00155339,59.6856
0.00155747,61.0259
0.00156153,58.5952
0.00156565,63.1756
0.00156977,65.036
0.00157381,66.4715
0.00157793,69.106
0.00158205,70.5869
0.00158611,68.7389
0.00159023,69.3852
0.00159435,69.3792
0.00159847,70.4009
0.00160259,68.4794
0.00160662,69.1924
0.00161074,68.7611
0.00161486,70.7572
0.0016189,72.5341
0.00162297,72.8303
0.00162709,75.9802
0.00163117,77.7585
0.00163524,79.8315
0.00163936,78.0602
0.00164348,79.5709
0.00164753,81.6445
0.00165164,82.7615
0.00165568,84.2877
0.00165967,84.1136
0.00166366,86.244
0.00166765,88.0272
0.00167145,85.9013
0.00167525,87.108
0.00167903,85.2962
0.00168281,85.7921
0.00168657,87.3297
0.00169036,87.7512
0.00169412,91.0982
0.00169785,90.8202
0.0017016,92.3694
0.00170533,94.2891
0.00170912,96.4631
0.00171281,98.4984
0.00171652,98.663
0.00172024,100.139
0.00172393,101.173
0.00172768,101.669
0.00173141,101.811
0.00173507,101.563
0.00173875,104.272
0.00174241,104.276
0.00174621,103.988
0.00174992,105.555
0.00175359,105.931
0.00175736,105.664
0.00176107,105.233
0.00176485,106.864
0.00176857,107.856
0.00177233,110.122
0.00177607,110.956
0.0017798,111.497
0.00178356,112.261
0.00178723,114.502
0.00179081,113.968
0.00179448,113.171
0.0017981,114.892
0.00180161,115.028
0.00180528,116.731
0.00180901,117.162
0.00181272,118.864
0.00181634,118.569
0.00182013,120.418
0.00182391,120.055
0.00182762,123.175
0.00183135,126.667
0.00183506,128.055
0.00183884,130.159
0.00184257,128.773
0.00184631,132.217
0.00185004,132.853
0.00185376,133.794
0.00185753,134.492
0.0018613,133.985
0.00186506,134.814
0.00186875,136.63
0.00187247,135.477
0.00187622,134.133
0.00187985,133.346
0.00188342,134.217
0.00188696,135.694
0.00189039,136.773
0.00189404,137.838
0.00189769,139.376
0.00190136,139.313
0.00190498,142.267
0.00190856,142.594
0.00191219,142.487
0.00191581,145.982
0.00191936,146.642
0.00192292,145.66
0.00192643,147.411
0.00193014,147.31
0.00193381,149.26
0.00193747,147.772
0.00194112,147.451
0.00194471,148.523
0.00194844,147.88
0.00195214,148.845
0.00195581,149.485
0.00195941,149.728
0.00196295,151.151
0.0019667,154.332
0.00197044,154.329
0.00197418,156.428
0.00197794,157.295
0.00198168,158.054
0.00198545,160.124
0.00198921,160.767
0.00199297,161.325
0.0019967,161.672
0.00200039,160.212
0.00200419,162.404
0.00200799,162.198
0.00201178,162.973
0.00201555,163.605
0.00201932,162.415
0.00202311,161.196
0.0020269,160.423
0.00203065,161.842
0.00203442,163.291
0.00203817,163.364
0.00204188,165.247
0.00204567,166.583
0.00204944,167.21
0.0020532,168.305
0.00205696,169.852
0.00206061,171.522
0.00206403,171.793
0.0020675,173.343
0.00207103,172.124
0.00207457,174.365
0.00207819,172.811
0.00208181,174.19
0.00208543,172.236
0.00208902,174.432
0.00209261,175.725
0.00209638,175.264
0.00210012,176.37
0.0021038,175.486
0.00210747,177.207
0.00211113,175.874
0.0021148,176.624
0.0021184,178.676
0.00212188,180.319
0.0021252,180.758
0.00212838,180.904
0.00213211,182.436
0.0021357,184.13
0.00213916,184.349
0.00214253,184.226
0.00214587,184.334
0.00214963,185.773
0.00215336,184.39
0.00215705,184.58
0.00216065,183.805
0.00216419,183.467
0.00216785,184.022
0.00217141,182.376
0.0021748,182.47
0.00217817,181.857
0.00218152,180.945
0.00218528,182.474
0.00218903,182.197
0.00219278,180.934
0.00219648,182.668
0.00220016,183.758
0.00220392,183.486
0.00220766,183.391
0.00221139,186.294
0.0022151,190.674
0.00221877,190.773
0.00222251,188.578
0.00222624,190.409
0.00222993,190.936
0.00223361,191.368
0.00223727,189.877
0.00224101,190.523
0.00224473,189.064
0.00224844,188.201
0.00225214,183.991
0.00225581,183.489
0.00225956,183.731
0.00226329,184.053
0.002267,183.1
0.00227071,182.273
0.00227437,182.84
0.00227806,184.748
0.00228163,186.019
0.00228514,185.914
0.00228859,184.27
0.00229196,186.266
0.00229566,186.076
0.00229927,187.938
0.00230277,188.322
0.00230619,187.242
0.0023095,188.148
0.00231322,189.357
0.00231691,187.53
0.00232058,188.058
0.00232421,189.385
0.00232778,187.675
0.00233136,187.977
0.00233477,185.912
0.00233811,184.628
0.00234136,181.8
0.00234446,180.391
0.00234815,178.632
0.00235184,180.253
0.00235553,179.976
0.00235918,180.922
0.00236279,183.077
0.00236646,180.944
0.00237007,179.844
0.00237359,180.083
0.00237688,183.187
0.00238009,184.056
0.00238376,184.417
0.00238741,187.777
0.00239102,185.266
0.00239456,187.942
0.00239803,185.39
0.00240175,184.153
0.0024054,183.236
0.00240899,180.461
0.0024124,179.488
0.00241577,179.375
0.00241926,177.466
0.00242254,177.474
0.0024257,176.844
0.00242881,176.139
0.00243188,174.426
0.00243553,176.973
0.00243914,177.708
0.00244265,179.755
0.00244589,182.63
0.00244896,181.993
0.00245258,184.237
0.00245608,186.831
0.00245946,188.641
0.00246275,191.429
0.00246599,193.687
0.0024695,191.53
0.00247297,195.334
0.0024763,196.132
0.00247953,195.963
0.00248271,198.904
0.00248621,195.943
0.00248969,193.189
0.00249312,193.878
0.00249649,192.309
0.00249976,192.419
0.00250345,191.106
0.00250701,192.814
0.00251038,190.864
0.0025136,193.305
0.00251672,195.025
0.00252023,197.59
0.00252371,199.91
0.00252708,199.947
0.00253016,198.808
0.00253316,200.145
0.00253656,196.685
0.00253974,195.478
0.00254291,195.932
0.00254608,191.277
0.00254915,192.671
0.00255271,183.155
0.00255619,174.562
0.00255959,173.214
0.00256294,170.439
0.00256621,170.728
0.0025698,157.81
0.00257321,149.789
0.00257641,150.094
0.00257947,149.076
0.00258241,152.256
0.0025859,146.219
0.00258934,148.125
0.00259267,147.512
0.00259584,149.768
0.00259894,153.985
0.00260252,153.868
0.002606,167.202
0.00260933,171.373
0.00261265,170.759
0.00261597,171.553
0.00261953,161.664
0.00262283,167.524
0.00262576,164.545
0.00262828,157.589
0.00263052,154.059
0.00263396,152.95
0.00263707,146.767
0.00263992,138.641
0.00264238,136.279
0.00264478,133.118
0.00264815,116.698
0.00265105,116.036
0.00265347,109.962
0.00265551,100.397
0.00265755,102.057
0.00266098,91.8401
0.00266401,84.0993
0.00266672,80.1291
